,Unnamed: 0,year,essay_number,essay_ID,essay_version,ground_truth,pyramid_name,output_vector,identifier,is_file_found,Dimension 1,Dimension 2,Dimension 3,Dimension 4,Dimension 5,Dimension 6,Dimension 7,Dimension 8
1280,1621,2023.0,2.0,64211224c9a8df7fa3d2b80f_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2R0,True,1,0,1,1,1,1,1.0,1.0
1281,1622,2023.0,2.0,64211224c9a8df7fa3d2b813,O,0.0,20231029.0,"['0', '1', '1', '1', '1', '0', '1', '1']",2O0,True,0,1,1,1,1,0,1.0,1.0
1282,1623,2023.0,2.0,64211224c9a8df7fa3d2b813_R,R,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2R0,True,0,1,1,1,1,1,1.0,1.0
1283,1624,2023.0,2.0,64211225c9a8df7fa3d2b81b,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '0', '1', '1']",2O0,True,1,1,1,0,1,0,1.0,1.0
1284,1625,2023.0,2.0,64211225c9a8df7fa3d2b81b_R,R,0.0,20231029.0,"['1', '0', '1', '0', '1', '0', '1', '1']",2R0,True,1,0,1,0,1,0,1.0,1.0
1285,1626,2023.0,2.0,64211226c9a8df7fa3d2b81f,O,0.0,20231029.0,"['1', '0', '0', '0', '0', '1', '0', '1']",2O0,True,1,0,0,0,0,1,0.0,1.0
1286,1627,2023.0,2.0,64211226c9a8df7fa3d2b81f_R,R,0.0,20231029.0,"['1', '0', '0', '0', '0', '1', '0', '1']",2R0,True,1,0,0,0,0,1,0.0,1.0
1287,1628,2023.0,2.0,64211226c9a8df7fa3d2b823,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1288,1629,2023.0,2.0,64211226c9a8df7fa3d2b823_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1289,1630,2023.0,2.0,64211227c9a8df7fa3d2b827,O,0.0,20231029.0,"['0', '1', '1', '0', '1', '1', '1', '1']",2O0,True,0,1,1,0,1,1,1.0,1.0
1290,1631,2023.0,2.0,64211227c9a8df7fa3d2b827_R,R,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2R0,True,0,1,1,1,1,1,1.0,1.0
1291,1632,2023.0,2.0,64211227c9a8df7fa3d2b82b,O,0.0,20231029.0,"['0', '1', '1', '1', '1', '0', '0', '1']",2O0,True,0,1,1,1,1,0,0.0,1.0
1292,1633,2023.0,2.0,64211227c9a8df7fa3d2b82b_R,R,0.0,20231029.0,"['0', '1', '1', '1', '1', '0', '0', '1']",2R0,True,0,1,1,1,1,0,0.0,1.0
1293,1634,2023.0,2.0,64211228c9a8df7fa3d2b82f,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1294,1635,2023.0,2.0,64211228c9a8df7fa3d2b82f_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1295,1636,2023.0,2.0,64211228c9a8df7fa3d2b833,O,0.0,20231029.0,"['0', '0', '1', '1', '0', '1', '1', '1']",2O0,True,0,0,1,1,0,1,1.0,1.0
1296,1637,2023.0,2.0,64211228c9a8df7fa3d2b833_R,R,0.0,20231029.0,"['0', '0', '1', '1', '1', '1', '1', '1']",2R0,True,0,0,1,1,1,1,1.0,1.0
1297,1638,2023.0,2.0,64211229c9a8df7fa3d2b837,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2O0,True,1,1,1,1,1,0,1.0,1.0
1298,1639,2023.0,2.0,64211229c9a8df7fa3d2b837_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2R0,True,1,1,1,1,1,0,1.0,1.0
1299,1640,2023.0,2.0,6421122ac9a8df7fa3d2b83f,O,0.0,20231029.0,"['1', '0', '1', '0', '0', '1', '1', '1']",2O0,True,1,0,1,0,0,1,1.0,1.0
1300,1641,2023.0,2.0,6421122ac9a8df7fa3d2b83f_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2R0,True,1,0,1,1,1,1,1.0,1.0
1301,1642,2023.0,2.0,6421122ac9a8df7fa3d2b843,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1302,1643,2023.0,2.0,6421122ac9a8df7fa3d2b843_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1303,1644,2023.0,2.0,6421122bc9a8df7fa3d2b847,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1304,1645,2023.0,2.0,6421122bc9a8df7fa3d2b847_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1305,1646,2023.0,2.0,6421122dc9a8df7fa3d2b857,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '1', '1']",2O0,True,1,0,0,1,1,1,1.0,1.0
1306,1647,2023.0,2.0,6421122dc9a8df7fa3d2b857_R,R,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '1', '1']",2R0,True,1,0,0,1,1,1,1.0,1.0
1307,1648,2023.0,2.0,6421122ec9a8df7fa3d2b85f,O,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2O0,True,0,1,1,1,1,1,1.0,1.0
1308,1650,2023.0,2.0,6421122ec9a8df7fa3d2b863,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1309,1651,2023.0,2.0,6421122ec9a8df7fa3d2b863_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1310,1652,2023.0,2.0,6421122ec9a8df7fa3d2b867,O,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2O0,True,1,0,1,1,1,1,1.0,1.0
1311,1653,2023.0,2.0,6421122ec9a8df7fa3d2b867_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2R0,True,1,0,1,1,1,1,1.0,1.0
1312,1654,2023.0,2.0,6421122fc9a8df7fa3d2b86f,O,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2O0,True,0,1,1,1,1,1,1.0,1.0
1313,1656,2023.0,2.0,64211230c9a8df7fa3d2b873,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1314,1658,2023.0,2.0,64211230c9a8df7fa3d2b877,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '1']",2O0,True,1,1,1,0,1,1,1.0,1.0
1315,1659,2023.0,2.0,64211230c9a8df7fa3d2b877_R,R,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '1']",2R0,True,1,1,1,0,1,1,1.0,1.0
1316,1660,2023.0,2.0,64211231c9a8df7fa3d2b87b,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1317,1661,2023.0,2.0,64211231c9a8df7fa3d2b87b_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1318,1663,2023.0,2.0,64211232c9a8df7fa3d2b87f_R,R,0.0,20231029.0,"['0', '0', '1', '1', '1', '1', '1', '1']",2R0,True,0,0,1,1,1,1,1.0,1.0
1319,1664,2023.0,2.0,64211232c9a8df7fa3d2b883,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '0', '0']",2O0,True,0,0,0,0,1,0,0.0,0.0
1320,1665,2023.0,2.0,64211232c9a8df7fa3d2b883_R,R,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2R0,True,0,0,0,0,1,0,1.0,0.0
1321,1666,2023.0,2.0,64211233c9a8df7fa3d2b88b,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1322,1667,2023.0,2.0,64211233c9a8df7fa3d2b88b_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1323,1668,2023.0,2.0,64211234c9a8df7fa3d2b893,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '1', '1', '1']",2O0,True,0,1,0,0,1,1,1.0,1.0
1324,1669,2023.0,2.0,64211234c9a8df7fa3d2b893_R,R,0.0,20231029.0,"['1', '1', '0', '0', '1', '1', '1', '1']",2R0,True,1,1,0,0,1,1,1.0,1.0
1325,1670,2023.0,2.0,64211235c9a8df7fa3d2b897,O,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2O0,True,0,1,1,1,1,1,1.0,1.0
1326,1671,2023.0,2.0,64211235c9a8df7fa3d2b897_R,R,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2R0,True,0,1,1,1,1,1,1.0,1.0
1327,1672,2023.0,2.0,64211235c9a8df7fa3d2b89b,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1328,1673,2023.0,2.0,64211235c9a8df7fa3d2b89b_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1329,1674,2023.0,2.0,64211236c9a8df7fa3d2b89f,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1330,1675,2023.0,2.0,64211236c9a8df7fa3d2b89f_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1331,1676,2023.0,2.0,64211237c9a8df7fa3d2b8a3,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1332,1677,2023.0,2.0,64211237c9a8df7fa3d2b8a3_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1333,1679,2023.0,2.0,64211237c9a8df7fa3d2b8a7_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1334,1680,2023.0,2.0,64211238c9a8df7fa3d2b8ab,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2O0,True,1,1,0,1,1,0,1.0,1.0
1335,1681,2023.0,2.0,64211238c9a8df7fa3d2b8ab_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2R0,True,1,1,1,1,1,0,1.0,1.0
1336,1682,2023.0,2.0,642b4898802ee324e0c93201,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '1']",2O0,True,1,1,1,1,1,1,0.0,1.0
1337,1683,2023.0,2.0,642b4898802ee324e0c93201_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '1']",2R0,True,1,1,1,1,1,1,0.0,1.0
1338,1684,2023.0,2.0,644f323bf57bcd3970557759,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '1', '1']",2O0,True,0,1,0,0,1,0,1.0,1.0
1339,1685,2023.0,2.0,644f323cf57bcd3970557765,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2O0,True,0,0,1,1,1,0,1.0,1.0
1340,1686,2023.0,2.0,644f323cf57bcd3970557765_R,R,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2R0,True,0,0,1,1,1,0,1.0,1.0
1341,1687,2023.0,2.0,644f323ef57bcd3970557779,O,0.0,20231029.0,"['1', '1', '1', '0', '0', '1', '1', '0']",2O0,True,1,1,1,0,0,1,1.0,0.0
1342,1688,2023.0,2.0,644f323ef57bcd3970557779_R,R,0.0,20231029.0,"['1', '1', '1', '0', '0', '1', '1', '1']",2R0,True,1,1,1,0,0,1,1.0,1.0
1343,1689,2023.0,2.0,644f323ef57bcd397055777d,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '0']",2O0,True,1,1,0,1,1,1,1.0,0.0
1344,1690,2023.0,2.0,644f323ff57bcd3970557785,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '1']",2O0,True,0,0,0,1,1,0,1.0,1.0
1345,1692,2023.0,2.0,644f3240f57bcd3970557791_R,R,0.0,20231029.0,"['0', '1', '1', '0', '1', '1', '1', '1']",2R0,True,0,1,1,0,1,1,1.0,1.0
1346,1693,2023.0,2.0,644f3240f57bcd3970557795,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2O0,True,1,1,0,1,1,0,1.0,1.0
1347,1694,2023.0,2.0,644f3240f57bcd3970557795_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2R0,True,1,1,0,1,1,0,1.0,1.0
1348,1696,2023.0,2.0,644f3241f57bcd39705577a1,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1349,1697,2023.0,2.0,644f3241f57bcd39705577a1_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1350,1698,2023.0,2.0,644f3241f57bcd39705577a5,O,0.0,20231029.0,"['0', '0', '1', '0', '1', '0', '1', '0']",2O0,True,0,0,1,0,1,0,1.0,0.0
1351,1699,2023.0,2.0,644f3242f57bcd39705577a9,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1352,1701,2023.0,2.0,644f3242f57bcd39705577ad,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '1', '0']",2O0,True,0,1,0,0,1,0,1.0,0.0
1353,1702,2023.0,2.0,644f3242f57bcd39705577ad_R,R,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '1', '0']",2R0,True,0,1,0,0,1,0,1.0,0.0
1354,1705,2023.0,2.0,644f3243f57bcd39705577b9_R,R,0.0,20231029.0,"['0', '1', '1', '0', '1', '1', '1', '1']",2R0,True,0,1,1,0,1,1,1.0,1.0
1355,1706,2023.0,2.0,644f3243f57bcd39705577bd,O,0.0,20231029.0,"['0', '1', '0', '1', '1', '0', '0', '0']",2O0,True,0,1,0,1,1,0,0.0,0.0
1356,1707,2023.0,2.0,644f3244f57bcd39705577c5,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2O0,True,1,1,0,1,1,0,1.0,1.0
1357,1708,2023.0,2.0,644f3244f57bcd39705577c5_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2R0,True,1,1,0,1,1,0,1.0,1.0
1358,1709,2023.0,2.0,644f3244f57bcd39705577c9,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2O0,True,0,0,0,0,1,0,1.0,0.0
1359,1710,2023.0,2.0,644f3244f57bcd39705577cd,O,0.0,20231029.0,"['1', '0', '0', '0', '1', '1', '1', '1']",2O0,True,1,0,0,0,1,1,1.0,1.0
1360,1711,2023.0,2.0,644f3245f57bcd39705577d1,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '1']",2O0,True,0,0,0,0,1,0,1.0,1.0
1361,1712,2023.0,2.0,644f3245f57bcd39705577d5,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '1', '1']",2O0,True,1,1,0,0,1,0,1.0,1.0
1362,1714,2023.0,2.0,644f3245f57bcd39705577d9_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1363,1715,2023.0,2.0,644f3245f57bcd39705577dd,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1364,1716,2023.0,2.0,644f3245f57bcd39705577dd_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1365,1717,2023.0,2.0,644f3246f57bcd39705577e1,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '1', '1', '1']",2O0,True,0,0,0,0,1,1,1.0,1.0
1366,1718,2023.0,2.0,644f3246f57bcd39705577e5,O,0.0,20231029.0,"['0', '0', '1', '0', '1', '0', '1', '1']",2O0,True,0,0,1,0,1,0,1.0,1.0
1367,1719,2023.0,2.0,644f3246f57bcd39705577e9,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '1']",2O0,True,0,0,0,1,1,0,1.0,1.0
1368,1720,2023.0,2.0,644f3247f57bcd39705577f1,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1369,1721,2023.0,2.0,644f3249f57bcd3970557801,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '0']",2O0,True,1,1,0,1,1,0,1.0,0.0
1370,1722,2023.0,2.0,644f324af57bcd3970557805,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '0', '1', '1']",2O0,True,1,0,0,1,1,0,1.0,1.0
1371,1723,2023.0,2.0,644f324af57bcd3970557809,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2O0,True,0,0,0,0,1,0,1.0,0.0
1372,1724,2023.0,2.0,644f324af57bcd397055780d,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '0', '1', '1']",2O0,True,1,1,1,0,1,0,1.0,1.0
1373,1726,2023.0,2.0,644f324bf57bcd3970557811,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2O0,True,0,0,1,1,1,0,1.0,1.0
1374,1727,2023.0,2.0,644f324bf57bcd3970557811_R,R,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2R0,True,0,0,1,1,1,0,1.0,1.0
1375,1728,2023.0,2.0,644f324bf57bcd3970557815,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '1', '1', '1']",2O0,True,0,1,0,0,1,1,1.0,1.0
1376,1729,2023.0,2.0,644f324bf57bcd3970557819,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '1']",2O0,True,1,1,1,0,1,1,1.0,1.0
1377,1730,2023.0,2.0,644f324cf57bcd397055781d,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1378,1731,2023.0,2.0,644f324cf57bcd3970557825,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '0', '1']",2O0,True,0,1,0,0,1,0,0.0,1.0
1379,1732,2023.0,2.0,644f324cf57bcd3970557825_R,R,0.0,20231029.0,"['0', '1', '0', '1', '1', '0', '1', '1']",2R0,True,0,1,0,1,1,0,1.0,1.0
1380,1734,2023.0,2.0,644f324df57bcd397055782d,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2O0,True,0,0,0,0,1,0,1.0,0.0
1381,1735,2023.0,2.0,644f324df57bcd3970557831,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1382,1736,2023.0,2.0,644f324ef57bcd3970557835,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '1']",2O0,True,0,0,0,0,1,0,1.0,1.0
1383,1737,2023.0,2.0,644f324ef57bcd3970557839,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2O0,True,1,1,1,1,1,0,1.0,1.0
1384,1738,2023.0,2.0,644f324ef57bcd3970557839_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2R0,True,1,1,1,1,1,0,1.0,1.0
1385,1739,2023.0,2.0,644f324ff57bcd3970557841,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '0']",2O0,True,1,1,1,1,1,1,1.0,0.0
1386,1740,2023.0,2.0,644f324ff57bcd3970557845,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '0', '0']",2O0,True,1,1,0,0,1,0,0.0,0.0
1387,1741,2023.0,2.0,644f3250f57bcd397055784d,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '0', '1']",2O0,True,1,1,0,0,1,0,0.0,1.0
1388,1742,2023.0,2.0,644f3250f57bcd397055784d_R,R,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '0', '1']",2R0,True,1,1,0,0,1,0,0.0,1.0
1389,1743,2023.0,2.0,644f3250f57bcd3970557851,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '1']",2O0,True,0,0,0,1,1,0,1.0,1.0
1390,1744,2023.0,2.0,644f3250f57bcd3970557855,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '0', '1']",2O0,True,0,0,0,1,1,0,0.0,1.0
1391,1746,2023.0,2.0,644f3251f57bcd3970557859,O,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2O0,True,1,0,1,1,1,1,1.0,1.0
1392,1747,2023.0,2.0,644f3251f57bcd397055785d,O,0.0,20231029.0,"['1', '0', '0', '0', '0', '0', '0', '0']",2O0,True,1,0,0,0,0,0,0.0,0.0
1393,1749,2023.0,2.0,644f3251f57bcd3970557865,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '1']",2O0,True,1,1,1,1,1,1,0.0,1.0
1394,1751,2023.0,2.0,644f3252f57bcd3970557871,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '1', '1']",2O0,True,1,1,0,0,1,0,1.0,1.0
1395,1752,2023.0,2.0,644f3253f57bcd3970557875,O,0.0,20231029.0,"['1', '0', '0', '0', '1', '0', '1', '1']",2O0,True,1,0,0,0,1,0,1.0,1.0
1396,1753,2023.0,2.0,644f3253f57bcd3970557879,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2O0,True,0,0,0,0,1,0,1.0,0.0
1397,1754,2023.0,2.0,644f3253f57bcd3970557879_R,R,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2R0,True,0,0,0,0,1,0,1.0,0.0
1398,1755,2023.0,2.0,644f3254f57bcd3970557885,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '0', '0']",2O0,True,0,0,0,0,1,0,0.0,0.0
1399,1756,2023.0,2.0,644f3255f57bcd397055788d,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '1', '0', '1']",2O0,True,0,0,0,1,1,1,0.0,1.0
1400,1757,2023.0,2.0,644f3255f57bcd397055788d_R,R,0.0,20231029.0,"['0', '0', '0', '1', '1', '1', '1', '1']",2R0,True,0,0,0,1,1,1,1.0,1.0
1401,1758,2023.0,2.0,644f3255f57bcd3970557891,O,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2O0,True,1,0,1,1,1,1,1.0,1.0
1402,1760,2023.0,2.0,644f3255f57bcd3970557895,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '1', '0', '0']",2O0,True,0,0,0,0,1,1,0.0,0.0
1403,1761,2023.0,2.0,644f3255f57bcd3970557899,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '1', '1', '1']",2O0,True,0,1,0,0,1,1,1.0,1.0
1404,1762,2023.0,2.0,644f3255f57bcd3970557899_R,R,0.0,20231029.0,"['1', '1', '0', '0', '1', '1', '1', '1']",2R0,True,1,1,0,0,1,1,1.0,1.0
1405,1763,2023.0,2.0,644f3257f57bcd39705578a5,O,0.0,20231029.0,"['0', '0', '0', '1', '0', '0', '1', '1']",2O0,True,0,0,0,1,0,0,1.0,1.0
1406,1765,2023.0,2.0,644f3257f57bcd39705578a9,O,0.0,20231029.0,"['0', '1', '0', '0', '0', '0', '0', '1']",2O0,True,0,1,0,0,0,0,0.0,1.0
1407,1766,2023.0,2.0,6459943b94c9f2071335bc79,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '1', '0']",2O0,True,1,1,0,0,1,0,1.0,0.0
1408,1767,2023.0,2.0,6459943b94c9f2071335bc79_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '0']",2R0,True,1,1,1,1,1,1,1.0,0.0
1409,1768,2023.0,2.0,6459943c94c9f2071335bc89,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1410,1769,2023.0,2.0,6459943d94c9f2071335bc8d,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '0', '1']",2O0,True,1,1,0,1,1,1,0.0,1.0
1411,1770,2023.0,2.0,6459943d94c9f2071335bc8d_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '0', '1']",2R0,True,1,1,0,1,1,1,0.0,1.0
1412,1771,2023.0,2.0,6459943d94c9f2071335bc91,O,0.0,20231029.0,"['0', '0', '1', '0', '1', '1', '1', '1']",2O0,True,0,0,1,0,1,1,1.0,1.0
1413,1773,2023.0,2.0,6459943e94c9f2071335bc99,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '0']",2O0,True,1,1,0,1,1,0,1.0,0.0
1414,1774,2023.0,2.0,6459943f94c9f2071335bca1,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1415,1776,2023.0,2.0,6459943f94c9f2071335bca5_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '0']",2R0,True,1,1,1,1,1,1,1.0,0.0
1416,1778,2023.0,2.0,6459943f94c9f2071335bca9_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1417,1779,2023.0,2.0,6459944094c9f2071335bcb1,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1418,1781,2023.0,2.0,6459944094c9f2071335bcb5,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2O0,True,1,1,1,1,1,0,1.0,1.0
1419,1782,2023.0,2.0,6459944094c9f2071335bcb5_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1420,1783,2023.0,2.0,6459944194c9f2071335bcbd,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1421,1784,2023.0,2.0,6459944194c9f2071335bcc5,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1422,1785,2023.0,2.0,6459944194c9f2071335bcc5_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1423,1786,2023.0,2.0,6459944294c9f2071335bccd,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1424,1787,2023.0,2.0,6459944294c9f2071335bcd1,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2O0,True,1,1,0,1,1,0,1.0,1.0
